4369,23,zawarcie umowy znaczacy przez spolka zalezny,1
4370,23,zawarcie umowy znaczacy przez spolka zalezny,1
4371,23,zmiana wysokosc kapital zakladowy oil,1
4372,23,zasada wyplat dywidenda,0
4373,23,zmiana wysokosc kapital zakladowy laba sp. z o.o.,0
4374,23,podpisac umowic offsetowy,1
4375,23,wybor podmiot uprawniony do badanie sprawozdanie finansowy spolka,1
4376,23,rejestracja przez sad podwyzszenie kapital zakladowy,1
4377,23,umowa z podmiot powiazac,0
4378,23,termin oraz porzadek nzwz,0
4379,23,umowa z shell global solutions international,0
4380,23,nwz   zmiana porzadek obrada,1
4381,23,wypowiedzenie umowy przez spolka,1
4382,23,zawarcie umowy znaczacy,1
4383,23,zmiana w statut,1
4384,23,rozwiazanie umowy znaczacy,0
4385,23,projekt uchwala nwza zwolac na dzien 23.08.2005 r.,1
4386,5,raport okresowy qsr,1
4387,23,nabycie akcja o wartosc powyzej 5000 euro,0
4388,23,zmiana oswiadczenie dot. zasada lad korporacyjny,1
4389,23,odwolanie osoba nadzorowac,1
4390,23,zawarcie umowy pomiedzy paliwo sp. z o.o. exxonmobil poland sp. z o.o.,0
4391,23,tresc uchwala podjac przez nwz 23 sierpien 2005 rok,0
4392,23,akcjonariusz posiadajacy co malo 5  glos na nwz,0
4393,23,transakcja pomiedzy podmiot powiazac,0
4394,23,zawarcie umowy znaczacy,0
4395,23,zawarcie umowy znaczacy pomiedzy spolka zalezny,0
4396,23,rozwiazanie znaczacy umowy,0
4397,23,zmiana profil dzialalnosc rafineria czechowice,1
4398,23,podpisac umowy na zakup stacja paliwo slovnaft,1
4399,23,skonsolidowac raport polroczny,0
4400,23,nabycie przez laba sp. z o.o. 100  udzial spolka laboratorium badacz sp. z o.o.,1
4401,23,wypowiedzenie umowy przez spolka,1
4402,23,jednolity tekst statut spolka,0
4403,23,zawarcie umowy znaczacy pomiedzy mazowsze a paliwo,0
4404,23,zawarcie umowy znaczacy pomiedzy paliwo a pol   miedz trans,1
4405,23,doplata do kapital spolka zalezny paliwo sp. z o.o.,1
4406,23,stanowisko zarzad odnosnie wczesnie opublikowac prognoza wynik na 2005 r.,0
4407,5,raport okresowy qsr,0
4408,23,nabycie akcja uab baltija,0
4409,23,znaczacy umowa pomiedzy paliwo sp. z o.o. a arge sp. z o.o.,0
4410,23,wprowadzenie do obrot gieldowy akcja seria a spolka,1
4411,23,asymilacja akcja przez kdpw,1
4412,23,informacja uzupelniac do prognoza wynik finansowy na 2005 r.,1
4413,23,spelnienie warunki zawieszac umowy znaczacy,0
4414,23,zawarcie umowy przyrzec,0
4415,23,nabycie udzial parafina sp. z o.o. przez spolka,1
4416,23,termin zwolanie oraz porzadek nwz,1
4417,23,zmiana warunki umowy znaczacy,0
4418,23,zawarcie trojstronny umowy znaczacy,1
4419,23,objecie udzial w park technologiczny przez czechowice,0
4420,23,nabycie przez serwis sp. z o.o. udzial spolka,0
4421,23,zasada przyjety odnosnie konwersja akcja imienny na akcja na okaziciel,1
4422,23,termin raport okresowy w 2006 rok,0
4423,23,projekt uchwala nwz spolka zwolac na dzien 30.01.2006 r.,0
4424,23,informacja o transakcja dokonany na akcja spolka,0
4425,19,zmiana w sklad rad nadzorczy,1
4426,23,informacja o transakcja dokonany na akcja spolka,1
4427,23,objecie udzial w park technologiczny sp. z o.o. przez,1
4428,23,zmiana wysokosc kapital zakladowy park technologiczny,1
4429,23,zawarcie trojstronny umowy,0
4430,23,akcjonariusz posiadajacy co malo 5  glos na nwz,0
4431,23,zawarcie trojstronny umowy znaczacy,0
4432,23,zmiana struktura kapital zakladowy parafina sp. z o.o.,1
4433,23,tekst jednolity statut,1
4434,5,raport okresowy qsr,1
4435,23,zawarcie trojstronny umowy znaczacy,1
4436,23,rejestracja zmiana wysokosc kapital zakladowy park technologiczny,1
4437,23,wprowadzenie do obrot gieldowy akcja seria a spolka,0
4438,23,asymilacja akcja przez kdpw,0
4439,23,zawarcie umowy na dostawa wsad,1
4440,23,zmiana data publikacja raport okresowy,0
4441,23,korekta wczesnie opublikowac prognoza wynik na 2005 rok,0
4442,23,raport roczny,0
4443,23,wplyw wycena zapas metoda lifo na skonsolidowac wynik finansowy,0
4444,23,skonsolidowac raport roczny,0
4445,23,korekta raport biezacy numer 29/2006,0
4446,23,informacja przekazac do publiczny wiadomosci w rok 2005,0
4447,5,raport okresowy qsr,1
4448,23,zmiana oswiadczenie zarzad dotyczyc zasada lad korporacyjny,1
4449,23,termin oraz porzadek zwz,1
4450,23,wybor podmiot uprawniony do badanie sprawozdanie finansowy,1
4451,23,przerwa w produkcja w jaslo,1
4452,23,projekt uchwala zwz spolka zwolac na dzien 19.06.2006 r.,1
4453,23,ocena rad nadzorczy sytuacja spolka po 2005 rok,0
4454,23,rezygnacja osoba nadzorowac   uzupelnienie informacja,0
4455,23,powolanie zarzad szosta kadencja,0
4456,23,tresc uchwala powziac przez zwz 19 czerwiec 2006 r.,1
4457,23,realizacja projekt pkrt   umowy na zakup reaktor,0
4458,23,asymilacja akcja przez kdpw,0
4459,23,raport okresowy qs,1
4460,23,realizacja strategia kapitalowy   wejscie petrobaltic na nowe zloze b8 i b23,1
4461,23,zawarcie umowy na dostawa ropa naftowy,1
4462,23,prognoza skonsolidowac wynik finansowy na 2006 rok.,1
4463,23,rozszerzyc skonsolidowac raport polroczny,0
4464,23,powolanie czlonek zarzad,0
4465,23,powolanie czlonek zarzad   informacja uzupelniac,1
4466,23,uzupelnienie informacja skonsolidowac raport polroczny psr 2006,1
4467,23,zloze b8   koncesja na wydobywac ropa naftowy i gaz ziemny,0
4468,23,umowa z petraco oil company ltd. na dostawa ropa naftowy,1
4469,23,zloze b23   przedluzenie koncesja na poszukiwanie i rozpoznanie zloze ropa i gaz,1
4470,5,raport okresowy qsr,1
4471,23,podpisac kontrakt epc na budowa instalacja hds,0
4472,23,ustanowic prokurent,0
4473,23,objecie aktyw finansowy o znaczacy wartosc przez jaslo,1
4474,23,otwarcie postepowanie likwidacyjny wobec rc paliwo sp. z o.o.,0
4475,23,remont w rafineria w gdanski w 2007 rok,0
4476,23,zawarcie umowy znaczacy pomiedzy a asfalt,1
4477,23,zawarcie umowy znaczacy z kolej sp. z o.o.,1
4478,23,rejestracja zmiana wysokosc kapital zakladowy park technologiczny,0
4479,23,zbycie udzial spolka przedsiebiorstwo projektowo uslugowe biproraf sp. z o.o.,1
4480,23,termin przekazywac raport okresowy w 2007 r.,0
4481,23,zawarcie trojstronny umowy,0
4482,23,transakcja na akcja spolka w rok 2006,0
4483,23,skorygowac struktura kapital zakl. park technologiczny sp. z o.o.,0
4484,23,rejestracja zmiana struktura kapital zakladowy park technologiczny,1
4485,5,raport okresowy qsr,1
4486,23,polaczenie z partner sp. z o.o.,1
4487,23,przekroczenie 5  ogolnej liczba glos przez ing nationale nederlanden polski ofe,1
4488,23,rejestracja zmiana struktura kapital zakladowy ochrona sp. z o.o.,1
4489,23,nabycie przez mazowsze udzial spolka krakowski gaz sp. z o.o.,0
4490,23,nabycie przez mazowsze udzial spolka krakowski gaz sp. z o.o.   korekta,0
4491,23,nabycie udzial spolka tank sp. z o.o.,1
4492,23,ustanowic prokurent,0
4493,23,termin oraz porzadek zwz,0
4494,23,skonsolidowac raport roczny,0
4495,23,raport roczny,0
4496,23,porzadek zwz   uzupelnienie,1
4497,23,wykaz informacja przekazac do publiczny wiadomosci w rok 2006,0
4498,23,wybor podmiot uprawniony do badanie sprawozdanie finansowy,0
4499,23,opinia rn w sprawa ocena sytuacja spolka w 2006 rok,1
4500,5,raport okresowy qsr,1
4501,23,projekt uchwala zwz zwolac na dzien 28 maja 2007 r.,0
4502,23,stanowisko zarzad w sprawa polaczenie z partner sp. z o.o.,1
4503,23,koncesja na eksploatacja gazowy zloze b4,1
4504,23,wyplata dywidenda za 2006 rok,0
4505,23,tresc uchwala powziac przez zwz w dzien 28 maja 2007 rok,1
4506,23,odwolanie osoba nadzorowac,1
4507,23,powolanie osoba nadzorowac,1
4508,23,tresc uchwala powziac przez zwz 28 maja 2007 r.   korekta,1
4509,23,akcjonariusz posiadajacy co malo 5  glos na zwz 28 maja 2007 r.,1
4510,23,powolanie osoba nadzorowac   informacja uzupelniac,1
4511,23,realizacja pkrt   podpisac kontrakt epcm,1
4512,23,podpisac kontrakt,1
4513,23,oswiadczenie zarzad dot.przestrzegania zasada lad korporacyjny w spolka,0
4514,23,podpisac kontrakt epc lstk,0
4515,23,polaczenie oraz partner sp. z o.o.,0
4516,23,tresc nowe tekst jednolity statut,0
4517,23,dzien wyplat dywidenda za 2006 rok,1
4518,23,nabycie przez mazowsze udzial w krakowski gaz,1
4519,23,kontrakt w rama program kompleksowy rozwoj techniczny,1
4520,23,podpisac aneks do znaczacy umowy,0
4521,5,raport okresowy qsr,1
4522,23,korekta skonsolidowac raport za ii kwartal 2007 r.,1
4523,23,skonsolidowac raport polroczny,1
4524,23,zarejestrowac spolka zalezny,1
4525,23,prognoza skonsolidowac wynik finansowy,1
4526,23,prognoza skonsolidowac wynik finansowy na 2007 rok   korekta,1
4527,23,zawarcie umowic pomiedzy a,1
4528,23,zakonczenie postepowanie likwidacyjny spolka rc paliwo sp. z o.o.,1
4529,23,zmniejszenie udzial w ogolny liczba glos,0
4530,23,zawarcie umowy znaczacy pomiedzy biopaliwo sp. z o.o. a komagra sp. z o.o.,0
4531,23,zmiana prognoza skonsolidowac wynik finansowy na 2007 rok,0
4532,5,raport okresowy qsr,0
4533,23,odwolanie osoba zarzadzajaca,1
4534,23,powolanie prokurent,0
4535,23,korekta skonsolidowac raport za iii kwartal 2007 rok,0
4536,23,kontrakty spot pomiedzy z j&s service & investment ltd.,0
4537,23,termin nwz oraz tresc proponowac zmiana postanowienie statut,0
4538,23,termin i porzadek obrada nwz   uzupelnienie,1
4539,23,przedluzenie siedem koncesja poszukiwawczo rozpoznawczych,1
4540,23,rozpoczecie eksploatacja zloze b8 przez spolka petrobaltic,0
4541,23,umowa kredytowy z konsorcjum bank,0
4542,23,zawarcie umowy znaczacy pomiedzy biopaliwo a zaklad kruszwica,0
4543,23,umowy zawrzec z shell polski sp. z o.o.,1
4544,23,umowy z lukoil warsaw sp. z o.o.,0
4545,23,informacja o stosowac zasada lad korporacyjny,0
4546,23,zbycie przez jaslo udzial spolka petrosoft.pl,1
4547,23,informacja o zastosowac zasada lad korporacyjny,1
4548,23,projekt uchwala nwz zwolac na dzien 22.01.2008 r.,1
4549,23,zawarcie umowy znaczacy z biskup polski sp. z o.o.,1
4550,23,ogloszenie przerwa w obrada nwz spolka,0
4551,23,tresc uchwala powziac przez nwz w dzien 22 styczen 2008 r.,1
4552,23,termin raport okresowy w 2008 rok,0
4553,23,akcjonariusz posiadajacy co malo 5  glos na nwz,0
4554,23,wykaz informacja przekazac do publiczny wiadomosci w rok 2007,0
4555,23,wprowadzenie do obrot gieldowy akcja seria a,0
4556,23,asymilacja akcja przez kdpw,0
4557,23,odwolanie prokurent,1
4558,23,powolanie prokurent,1
4559,23,tresc uchwala powziac przez nwz 20 luty 2008 rok,0
4560,23,akcjonariusz   5  glos na nwz po wznowienie obrada,0
4561,5,raport okresowy qsr,1
4562,23,tresc nowe tekst jednolity statut,0
4563,23,umorzyc postepowanie upadlosciowy glimar,0
4564,23,zmiana data publikacja raport roczny,0
4565,23,zawarcie umowy znaczacy z biopaliwo sp. z o.o.,1
4566,23,korekta prognoza wynik finansowy na 2007 rok,0
4567,23,skonsolidowac raport roczny,1
4568,23,raport roczny,1
4569,5,raport okresowy qsr,1
4570,23,objecie akcja nowa emisja,1
4571,23,zakup udzial w norweski koncesja wydobywczy,1
4572,23,termin oraz porzadek zwz,0
4573,23,korekta sprawozdanie zarzad z dzialalnosc spolka za rok 2007,1
4574,23,raport roczny,1
4575,23,zmiana kapital exploration andante production norge a.s.,1
4576,23,nabycie akcja spolka zalezny przez petrobaltic,0
4577,23,zaktualizowac strategia do rok 2012,1
4578,23,projekt uchwala zwz zwolac na 30 czerwiec 2008 r. wraz z uzasadnienie,1
4579,23,przedluzenie koncesja wydac na rzecz petrobaltic,1
4580,23,nabycie spolka exploration andante production norge a.s.,1
4581,23,podpisac umowy kredytowy,0
4582,23,powolanie osoba nadzorowac,0
4583,23,zawarcie umowy znaczacy pomiedzy z,1
4584,23,tresc uchwala powziac przez zwz,1
4585,23,akcjonariusz 5  glos na zwz 30 czerwiec 2008 rok,1
4586,23,powolanie osoba nadzorowac,0
4587,25,informowac,0
4588,23,rezygnacja czlonek rad nadzorczy vi kadencja,0
4589,23,objecie aktyw finansowy o znaczacy wartosc,1
4590,23,powolanie osoba nadzorowac   informacja uzupelniac,1
4591,23,objecie aktyw finansowy o znaczacy wartosc,1
4592,5,raport okresowy qsr,1
4593,23,tresc nowe tekst jednolity statut,0
4594,23,rejestracja zmiana w statut,0
4595,23,zakup udzial w norweski koncesja poszukiwawczy,1
4596,23,objecie akcja w exploration andante production norge as,0
4597,23,finalizacja zakup udzial w norweski koncesja wydobywczy,1
4598,23,rejestracja podwyzszenie kapital zakladowy,0
4599,23,rozszerzyc skonsolidowac raport polroczny,0
4600,23,rejestracja podwyzszenie kapital zakladowy jednostki zalezny,1
4601,23,zestawienie rezerwa ropa naftowy oraz gaz ziemny,1
4602,23,rozszerzyc zakres dwa koncesja,0
4603,23,zawarcie umowy znaczacy z tank sp. z o.o.,0
4604,23,zakup udzial w norweski koncesja wydobywczy,1
4605,23,umowy zawrzec z statoilhydro as,0
4606,5,raport okresowy qsr,1
4607,23,zawarcie umowy znaczacy z statoil poland sp. z o.o.,0
4608,23,stanowisko zarzad odnosnie rekomendacja unicredit,1
4609,23,stanowisko zarzad odnosnie sytuacja spolka,0
4610,23,zawarcie umowy znaczacy z shell polski sp. z o.o.,0
4611,23,przyznanie norge as udzial w cztery koncesja poszukiwawczy,0
4612,23,zawarcie umowy znaczacy z lukoil polski sp. z o.o.,1
4613,23,zawarcie umowy znaczacy z biskup polski,0
4614,23,sprzedaz znaczacy aktyw finansowy przez spolka zalezny,1
4615,23,finalizacja zakup udzial w norweski koncesja wydobywczy,1
